Family,TaxonName,Genus,Species,InfraName1,InfraName2,InfraName3,Cultivar,TradeName,CommonNameAll,Distribution,LifeForm,QRCodeURL,NameID
Salicaceae,Populus deltoides,Populus,deltoides,,,,,,Eastern Cottonwood,Eastern and Central U.S.,Tree,taxon-14776.aspx?qr=0,14776
Salicaceae,Populus tremuloides,Populus,tremuloides,,,,,,Quaking Aspen,North America,Tree,taxon-16038.aspx?qr=0,16038
Portulacaceae,Portulaca grandiflora,Portulaca,grandiflora,,,,,,Moss Rose,South America,Herb Annual,taxon-10007.aspx?qr=0,10007
Portulacaceae,Portulaca oleracea,Portulaca,oleracea,,,,,,Purslane,Cosmopolitan,Herb Annual,taxon-17288.aspx?qr=0,17288
Didiereaceae,Portulacaria afra,Portulacaria,afra,,,,,,Elephant Bush,"South Africa, Mozambique, Kenya",Herbaceous perennial,taxon-10008.aspx?qr=0,10008
Didiereaceae,Portulacaria namaquensis,Portulacaria,namaquensis,,,,,,Portulacaria,South Africa (Cape Provinces) and Namibia,Cactus/succulent,taxon-150373.aspx?qr=0,150378
Didiereaceae,Portulacaria pygmaea,Portulacaria,pygmaea,,,,,,Portulacaria,South Africa (Cape Provinces) and Namibia,Cactus/succulent,taxon-150372.aspx?qr=0,150377
Rubiaceae,Posoqueria longiflora,Posoqueria,longiflora,,,,,,"Needle Flower Tree, Jazmin de Embarcadero",Guyana to Brazil,Shrub/sub-shrub,taxon-15613.aspx?qr=0,15613
Potamogetonaceae,Potamogeton nodosus,Potamogeton,nodosus,,,,,,Long-leaved Pondweed,Eastern North America,Aquatic,taxon-16661.aspx?qr=0,16661
Rosaceae,Potentilla alba,Potentilla,alba,,,,,,White Cinquefoil,Europe,Herbaceous perennial,taxon-10011.aspx?qr=0,10011
Rosaceae,Potentilla crantzii,Potentilla,crantzii,,,,,,Cinquefoil,Eurasia,Herbaceous perennial,taxon-10014.aspx?qr=0,10014
Rosaceae,Potentilla fissa,Potentilla,fissa,,,,,,Cinquefoil,United States,Herbaceous perennial,taxon-10019.aspx?qr=0,10019
Rosaceae,Potentilla fruticosa 'McKay's White',Potentilla,fruticosa,,,,'McKay's White',,McKay's White Potentilla,Hort. Selection (Northern Hemisphere),Shrub/sub-shrub,taxon-15881.aspx?qr=0,15881
Rosaceae,Potentilla glabra var. veitchii,Potentilla,glabra,veitchii,,,,,Veitch's Dwarf Cinquefoil,China,Shrub/sub-shrub,taxon-16773.aspx?qr=0,16773
Rosaceae,Potentilla indica,Potentilla,indica,,,,,,"Mock Strawberry, Indian Strawberry",India,Herbaceous perennial,taxon-150270.aspx?qr=0,150275
Rosaceae,Potentilla rupestris 'Pygmaea',Potentilla,rupestris,,,,'Pygmaea',,Dwarf Rock Cinquefoil,Southern Europe,Herbaceous perennial,taxon-10038.aspx?qr=0,10038
Araceae,Pothos scandens,Pothos,scandens,,,,,,Pothos,"Madagascar, Tropical and Subtropical Asia",Epiphyte,taxon-150888.aspx?qr=0,150911
Sapotaceae,Pouteria campechiana,Pouteria,campechiana,,,,,,"Sapote, Canistel, Eggfruit, Boerracho",Mexico to Panama,Tree,taxon-15416.aspx?qr=0,15416
Sapotaceae,Pouteria sapota,Pouteria,sapota,,,,,,"Pouteria, Red Mamey","Mexico, Central America",Tree,taxon-150822.aspx?qr=0,150840
Primulaceae,Primula × pruhonicensis 'Jay 1',Primula,× pruhonicensis,,,,'Jay 1',,Jay 1 Primula,Interspecies Hybrid,Herbaceous perennial,taxon-10049.aspx?qr=0,10049
Primulaceae,Primula elatior,Primula,elatior,,,,,,Oxlip,Europe to Iran,Herbaceous perennial,taxon-10097.aspx?qr=0,10097
Primulaceae,Primula japonica 'Valley Red',Primula,japonica,,,,'Valley Red',,Valley Red Primula,Japan,Herbaceous perennial,taxon-10114.aspx?qr=0,10114
Primulaceae,Primula sieboldii,Primula,sieboldii,,,,,,Primrose,"Japan, NE Asia",Herbaceous perennial,taxon-10139.aspx?qr=0,10139
Primulaceae,Primula sieboldii 'Hitome',Primula,sieboldii,,,,'Hitome',,Hitome Japanese Primrose,Hort. Selection (Japan and NE Asia),Herbaceous perennial,taxon-149796.aspx?qr=0,149800
Primulaceae,Primula veris subsp. columnae,Primula,veris,columnae,,,,,Cowslip,Southern Europe,Herbaceous perennial,taxon-10152.aspx?qr=0,10152
Primulaceae,Primula veris,Primula,veris,,,,,,Cowslip,Eurasia,Herbaceous perennial,taxon-10151.aspx?qr=0,10151
Primulaceae,Primula veris subsp. macrocalyx,Primula,veris,macrocalyx,,,,,Large Calyx Cowslip,Turkey to SE Russia,Herbaceous perennial,taxon-17282.aspx?qr=0,17282
Primulaceae,Primula vulgaris,Primula,vulgaris,,,,,,English Primrose,Western and Southern Europe,Herbaceous perennial,taxon-10154.aspx?qr=0,10154
Primulaceae,Primula vulgaris 'Blue Sapphire',Primula,vulgaris,,,,'Blue Sapphire',,Blue Sapphire Primrose,Hort. Selection (Europe),Herbaceous perennial,taxon-15250.aspx?qr=0,15250
Rosaceae,Prinsepia sinensis,Prinsepia,sinensis,,,,,,Cherry Prinsepia,NE China,Shrub/sub-shrub,taxon-10159.aspx?qr=0,10159
Orchidaceae,Promenaea crawshayana,Promenaea,crawshayana,,,,,,Promenaea Orchid,Brazil,Epiphyte,taxon-13578.aspx?qr=0,13578
Orchidaceae,Promenaea stapelioides × guttata,Promenaea,stapelioides × guttata,,,,,,Promenaea Orchid,Interspecies Hybrid,Epiphyte,taxon-17638.aspx?qr=0,17638
Lamiaceae,Prostanthera rotundifolia 'Glen Davis',Prostanthera,rotundifolia,,,,'Glen Davis',,,Eastern Australia,Shrub/sub-shrub,taxon-10168.aspx?qr=0,10168
Orchidaceae,Prosthechea cochleata,Prosthechea,cochleata,,,,,,Cockleshell Orchid,"S Florida, Cent. and South America",,taxon-149912.aspx?qr=0,149916
Orchidaceae,Prosthechea mariae,Prosthechea,mariae,,,,,,Prosthechea Orchid,NW Mexico,Epiphyte,taxon-150187.aspx?qr=0,150192
Orchidaceae,Prosthechea prismatocarpa,Prosthechea,prismatocarpa,,,,,,Prosthechea Orchid,"Costa Rica, Panama",Epiphyte,taxon-149786.aspx?qr=0,149790
Proteaceae,Protea cynaroides,Protea,cynaroides,,,,,,King Protea,South Africa,Shrub/sub-shrub,taxon-10174.aspx?qr=0,10174
Rosaceae,Prunus 'Accolade',Prunus,,,,,'Accolade',,Accolade Cherry,Interspecies Hybrid (Japan),Tree,taxon-15797.aspx?qr=0,15797
Rosaceae,Prunus 'Hally Jolivette',Prunus,,,,,'Hally Jolivette',,Hally Jolivette Cherry,Interspecies Hybrid,Tree,taxon-10185.aspx?qr=0,10185
Rosaceae,Prunus 'Snofozam' Snowfountain ®,Prunus,,,,,'Snofozam',Snowfountain ®,Snowfountain® Weeping Cherry,Horticultural Origin,Tree,taxon-10187.aspx?qr=0,10187
Rosaceae,Prunus × yedoensis,Prunus,× yedoensis,,,,,,Japanese Flowering Cherry,Interspecies Hybrid,Tree,taxon-10189.aspx?qr=0,10189
Rosaceae,Prunus × yedoensis 'Akebono',Prunus,× yedoensis,,,,'Akebono',,Akebono Japanese Flowering Cherry,Interspecies Hybrid (Japan),Tree,taxon-10190.aspx?qr=0,10190
Rosaceae,Prunus cyclamina,Prunus,cyclamina,,,,,,Cyclamen Cherry,Central China,Tree,taxon-10194.aspx?qr=0,10194
Rosaceae,Prunus maritima,Prunus,maritima,,,,,,Beach-plum,Northeastern U.S. and New Brunswick,Shrub/sub-shrub,taxon-16149.aspx?qr=0,16149
Rosaceae,Prunus pumila var. depressa,Prunus,pumila,depressa,,,,,"Sand Cherry, Dwarf Sand Plum, Prostrate Sand Cherry, Eastern Sand Cherry, Dwarf American Sand Cherry",E. Canada to Virginia,Shrub/sub-shrub,taxon-10209.aspx?qr=0,10209
Rosaceae,Prunus sargentii,Prunus,sargentii,,,,,,Sargent's Cherry,Japan,Tree,taxon-10210.aspx?qr=0,10210
Rosaceae,Prunus sargentii 'Columnaris',Prunus,sargentii,,,,'Columnaris',,Columnar Sargent's Cherry,Hort. Selection (Japan),Tree,taxon-13251.aspx?qr=0,13251
Rosaceae,Prunus serrulata,Prunus,serrulata,,,,,,Oriental Cherry,"China, Japan",Tree,taxon-10213.aspx?qr=0,10213
Rosaceae,Prunus serrulata 'Kwanzan',Prunus,serrulata,,,,'Kwanzan',,Kwanzan Cherry,"Hort. Selection (China, Japan)",Tree,taxon-10214.aspx?qr=0,10214
Rosaceae,Prunus serrulata var. spontanea,Prunus,serrulata,spontanea,,,,,Japanese Mountain Cherry,Japan,Tree,taxon-10215.aspx?qr=0,10215
Rosaceae,Prunus subhirtella 'Autumnalis',Prunus,subhirtella,,,,'Autumnalis',,"Winter Flowering Cherry, Higan Cherry, Spring Cherry, Rosebud Cherry",Hort. Selection (Japan),Tree,taxon-10217.aspx?qr=0,10217
Rosaceae,Prunus subhirtella 'Pendula',Prunus,subhirtella,,,,'Pendula',,Weeping Higan Cherry,Hort. Selection (Japan),Tree,taxon-10218.aspx?qr=0,10218
Rosaceae,Prunus takesimensis,Prunus,takesimensis,,,,,,Cherry,Korea,Tree,taxon-10219.aspx?qr=0,10219
Rosaceae,Prunus virginiana 'Canada Red Select',Prunus,virginiana,,,,'Canada Red Select',,Canada Red Select Choke-cherry,Hort. Selection (North America),Tree,taxon-16313.aspx?qr=0,16313
Acanthaceae,Pseuderanthemum alatum,Pseuderanthemum,alatum,,,,,,"Chocolate Plant, Pseuderanthemum",Mexico to Nicaragua,Herbaceous perennial,taxon-10224.aspx?qr=0,10224
Acanthaceae,Pseuderanthemum longifolium,Pseuderanthemum,longifolium,,,,,,"Pseuderanthemum, Pseuderanthemum",New Caledonia and Vanuatu,Herbaceous perennial,taxon-150543.aspx?qr=0,150549
Acanthaceae,Pseuderanthemum tricolor,Pseuderanthemum,tricolor,,,,,,"Eranthemum, Pseuderanthemum",Polynesia,Shrub/sub-shrub,taxon-4668.aspx?qr=0,4668
Malvaceae,Pseudobombax ellipticum,Pseudobombax,ellipticum,,,,,,Shaving-brush Tree,Mexico to Nicaragua and Caribbean,Tree,taxon-13225.aspx?qr=0,13225
Pinaceae,Pseudolarix amabilis,Pseudolarix,amabilis,,,,,,Golden Larch,Eastern China,Tree,taxon-1476.aspx?qr=0,1476
Poaceae,Pseudosasa japonica,Pseudosasa,japonica,,,,,,"Arrow Bamboo, Yadake","Korea, Japan",Herbaceous perennial,taxon-10232.aspx?qr=0,10232
Pinaceae,Pseudotsuga menziesii var. glauca,Pseudotsuga,menziesii,glauca,,,,,Blue Douglas Fir,Western U.S.,Tree,taxon-10236.aspx?qr=0,10236
Pinaceae,Pseudotsuga menziesii,Pseudotsuga,menziesii,,,,,,Douglas Fir,B.C. to Mexico,Tree,taxon-10235.aspx?qr=0,10235
Myrtaceae,Psidium cattleianum,Psidium,cattleianum,,,,,,"Guava, Psidium, Guava",E and S Brazil to NE Uruguay,Tree,taxon-150714.aspx?qr=0,150720
Psilotaceae,Psilotum complanatum,Psilotum,complanatum,,,,,,Wisk Fern,Pantropical,Fern or Fern ally,taxon-15034.aspx?qr=0,15034
Psilotaceae,Psilotum nudum,Psilotum,nudum,,,,,,Whisk Fern,Pantropical,Herbaceous perennial,taxon-10245.aspx?qr=0,10245
Rubiaceae,Psychotria ipecacuana,Psychotria,ipecacuana,,,,,,Ipecac,Central to South America,Herbaceous perennial,taxon-14468.aspx?qr=0,14468
Rutaceae,Ptelea trifoliata,Ptelea,trifoliata,,,,,,Stinking Ash,United States,Tree,taxon-10250.aspx?qr=0,10250
Pteridaceae,Pteris cretica 'Albo-lineata',Pteris,cretica,,,,'Albo-lineata',,Cretan Brake,Old World Tropics,Herbaceous perennial,taxon-10254.aspx?qr=0,10254
Juglandaceae,Pterocarya fraxinifolia,Pterocarya,fraxinifolia,,,,,,Caucasian Wingnut,Caucasus to Northern Iran,Tree,taxon-15971.aspx?qr=0,15971
Juglandaceae,Pterocarya rhoifolia,Pterocarya,rhoifolia,,,,,,Japanese Wingnut,Japan,Tree,taxon-10263.aspx?qr=0,10263
Pedaliaceae,Pterodiscus speciosus,Pterodiscus,speciosus,,,,,,Pterodiscus,"South Africa, Zimbabwe",Cactus/succulent,taxon-10269.aspx?qr=0,10269
Fabaceae,Pterogyne nitens,Pterogyne,nitens,,,,,,"Amendoim, Ibiraro",Argentina,,taxon-10270.aspx?qr=0,10270
Malvaceae,Pterospermum acerifolium,Pterospermum,acerifolium,,,,,,"Dinner Plate Tree, Maple-leaved Bayur Tree",Nepal to S China and Peninsular Malaysia,Tree,taxon-10271.aspx?qr=0,10271
Styracaceae,Pterostyrax corymbosus,Pterostyrax,corymbosus,,,,,,little epaulette tree,China and Japan,Tree,taxon-10272.aspx?qr=0,151019
Styracaceae,Pterostyrax hispida,Pterostyrax,hispida,,,,,,Fragrant Epaulette Tree,Japan,Tree,taxon-10273.aspx?qr=0,10273
Arecaceae,Ptychosperma waitianum,Ptychosperma,waitianum,,,,,,Ptychosperma,New Guinea,Palm,taxon-15160.aspx?qr=0,15160
Boraginaceae,Pulmonaria 'Silver Bouquet',Pulmonaria,,,,,'Silver Bouquet',,Silver Bouquet Lungwort,Horticultural Hybrid,Herbaceous perennial,taxon-150436.aspx?qr=0,150441
Boraginaceae,Pulmonaria 'Trevi Fountain',Pulmonaria,,,,,'Trevi Fountain',,Trevi Fountain Lungwort,Interspecies Hybrid Selection,Herbaceous perennial,taxon-17073.aspx?qr=0,17073
Boraginaceae,Pulmonaria angustifolia,Pulmonaria,angustifolia,,,,,,Lungwort,Europe,Herbaceous perennial,taxon-10276.aspx?qr=0,10276
Boraginaceae,Pulmonaria longifolia 'Bertram Anderson',Pulmonaria,longifolia,,,,'Bertram Anderson',,long-leafed lungwort,Europe,Herbaceous perennial,taxon-10278.aspx?qr=0,10278
Boraginaceae,Pulmonaria montana,Pulmonaria,montana,,,,,,Lungwort,Europe,Herbaceous perennial,taxon-10279.aspx?qr=0,10279
Boraginaceae,Pulmonaria saccharata 'Mrs. Moon',Pulmonaria,saccharata,,,,'Mrs. Moon',,"Bethlehem Sage, Lungwort",Horticultural Origin (Europe),Herbaceous perennial,taxon-10275.aspx?qr=0,10275
Ranunculaceae,Pulsatilla dahurica,Pulsatilla,dahurica,,,,,,Pasque Flower,S and E Siberia to N Korea,Herbaceous perennial,taxon-149768.aspx?qr=0,149772
Lythraceae,Punica granatum 'Wonderful',Punica,granatum,,,,'Wonderful',,Pomegranate,Hort. Selection (Iran),Shrub/sub-shrub,taxon-10299.aspx?qr=0,10299
Lythraceae,Punica granatum 'Nana',Punica,granatum,,,,'Nana',,dwarf pomegranate,Hort. Selection (w. to c. Asia),Shrub/sub-shrub,taxon-10298.aspx?qr=0,10298
Asparagaceae,Puschkinia scilloides var. libanotica,Puschkinia,scilloides,libanotica,,,,,Striped Squill,"Caucasus, Western Turkey","Geophyte (bulb, corm or tuber)",taxon-10302.aspx?qr=0,10302
Lamiaceae,Pycnanthemum muticum,Pycnanthemum,muticum,,,,,,Awnless Mountain Mint,Eastern U.S.,Herbaceous perennial,taxon-10308.aspx?qr=0,10308
Lamiaceae,Pycnanthemum verticillatum var. pilosum,Pycnanthemum,verticillatum,pilosum,,,,,hairy mountain-mint,e. North America,Herbaceous perennial,taxon-150990.aspx?qr=0,151038
Icacinaceae,Pyrenacantha malvifolia,Pyrenacantha,malvifolia,,,,,,Pyrenacantha,"Somalia, Ethiopia, Kenya and Tanzania",Vine/liana,taxon-150374.aspx?qr=0,150379
Polypodiaceae,Pyrrosia hastata,Pyrrosia,hastata,,,,,,Arrowhead Felt Fern,"China, Korea, Japan",Fern or Fern ally,taxon-16302.aspx?qr=0,16302
Polypodiaceae,Pyrrosia lanceolata,Pyrrosia,lanceolata,,,,,,Felt Fern,"India, China, Malaysia, New Guinea, Australia",Fern or Fern ally,taxon-16267.aspx?qr=0,16267
Polypodiaceae,Pyrrosia lingua,Pyrrosia,lingua,,,,,,Tongue Fern,"China, Korea, Japan",Herbaceous perennial,taxon-10319.aspx?qr=0,10319
Polypodiaceae,Pyrrosia lingua 'Cristata',Pyrrosia,lingua,,,,'Cristata',,Crested Felt Fern,"Hort. Selection (China, Japan, Taiwan)",Fern or Fern ally,taxon-16303.aspx?qr=0,16303
Polypodiaceae,Pyrrosia longifolia,Pyrrosia,longifolia,,,,,,Pyrrosia,"Malaysia, Australia, Polynesia",Fern or Fern ally,taxon-17201.aspx?qr=0,17201
Polypodiaceae,Pyrrosia subfurfuracea,Pyrrosia,subfurfuracea,,,,,,Felt Fern,Southeastern Asia,Herbaceous perennial,taxon-10322.aspx?qr=0,10322
Rosaceae,Pyrus calleryana 'Aristocrat' Aristocrat ™,Pyrus,calleryana,,,,'Aristocrat',Aristocrat ™,Callery Pear,Hort. Selection (China),Tree,taxon-10324.aspx?qr=0,10324
Rosaceae,Pyrus calleryana 'XP-005' Trinity ®,Pyrus,calleryana,,,,'XP-005',Trinity ®,Trinity® Pear,China,Tree,taxon-14704.aspx?qr=0,14704
Rosaceae,Pyrus calleryana 'Jaczam' Jack ®,Pyrus,calleryana,,,,'Jaczam',Jack ®,Jack® Callery Pear,"Hort. Selection (Korea, China)",Tree,taxon-16036.aspx?qr=0,16036
Rosaceae,Pyrus salicifolia,Pyrus,salicifolia,,,,,,"Silver Ball Willow-leaved Pear, Willow-leaved Pear","Europe, Asia Minor, Caucasus",Tree,taxon-10329.aspx?qr=0,10329
Malvaceae,Quararibea funebris,Quararibea,funebris,,,,,,"Cacahuaxochitl, Rosito de Cacao, Palo Copado","Mexico, Cent. America",Tree,taxon-14422.aspx?qr=0,14422
Fagaceae,Quercus alba,Quercus,alba,,,,,,White Oak,Eastern U.S.,Tree,taxon-10335.aspx?qr=0,10335
Fagaceae,Quercus bicolor,Quercus,bicolor,,,,,,Swamp White Oak,Eastern North America,Tree,taxon-10336.aspx?qr=0,10336
Fagaceae,Quercus bicolor 'Bonnie & Mike' Beacon ™,Quercus,bicolor,,,,'Bonnie & Mike',Beacon ™,Beacon Swamp White Oak,Hort. Selection (E North America),Tree,taxon-16328.aspx?qr=0,16328
Fagaceae,Quercus coccinea,Quercus,coccinea,,,,,,Scarlet Oak,Eastern North America,Tree,taxon-10339.aspx?qr=0,10339
Fagaceae,Quercus dentata 'Pinnatifida',Quercus,dentata,,,,'Pinnatifida',,"Japanese Emperor Oak, Cutleaf Daimyo Oak","China, Korea, Japan",Tree,taxon-16345.aspx?qr=0,16345
Fagaceae,Quercus imbricaria,Quercus,imbricaria,,,,,,Shingle Oak,Eastern U.S.,Tree,taxon-10345.aspx?qr=0,10345
Fagaceae,Quercus macrocarpa,Quercus,macrocarpa,,,,,,"Bur Oak, Mossy-cup Oak, Savanna Oak, Overcup Oak, Prairie Oak, Mossy-overcup Oak, Blue Oak",North America,Tree,taxon-10347.aspx?qr=0,10347
Fagaceae,Quercus marilandica,Quercus,marilandica,,,,,,Blackjack Oak,U.S.,Tree,taxon-10348.aspx?qr=0,10348
Fagaceae,Quercus mongolica,Quercus,mongolica,,,,,,Manchurian Oak,Northeastern Asia,Tree,taxon-10349.aspx?qr=0,10349
Fagaceae,Quercus montana,Quercus,montana,,,,,,"Chestnut Oak, Mountain Chestnut Oak",Eastern U.S.,Tree,taxon-14878.aspx?qr=0,14878
Fagaceae,Quercus muehlenbergii,Quercus,muehlenbergii,,,,,,"Chinquapin Oak, Yellow Chestnut Oak, Chestnut Oak, Rock Chestnut Oak, Yellow Oak, Rock Oak","S. Ontario to Central & E. U.S.A., NE. Mexico (to Veracruz)",Tree,taxon-10351.aspx?qr=0,10351
Fagaceae,Quercus palustris,Quercus,palustris,,,,,,Pin Oak,Eastern North America,Tree,taxon-10353.aspx?qr=0,10353
Fagaceae,Quercus palustris 'Pringreen' Green Pillar,Quercus,palustris,,,,'Pringreen',Green Pillar,Green Pillar Pin Oak,Northeastern North America,Tree,taxon-14773.aspx?qr=0,14773
Fagaceae,Quercus pedunculiflora,Quercus,pedunculiflora,,,,,,Oak,Asia Minor and Balkans,Tree,taxon-10354.aspx?qr=0,10354
Fagaceae,Quercus phellos,Quercus,phellos,,,,,,Willow Oak,Southeastern U.S.,Tree,taxon-10355.aspx?qr=0,10355
Fagaceae,Quercus prinoides,Quercus,prinoides,,,,,,Chinkapin Oak,United States,Tree,taxon-10356.aspx?qr=0,10356
Fagaceae,Quercus robur 'Fastigiata',Quercus,robur,,,,'Fastigiata',,Columnar English Oak,Hort. Selection (Eurasia),Tree,taxon-10359.aspx?qr=0,10359
Fagaceae,Quercus rubra,Quercus,rubra,,,,,,Red Oak,Eastern North America,Tree,taxon-10363.aspx?qr=0,10363
Fagaceae,Quercus shumardii,Quercus,shumardii,,,,,,Shumard Oak,Southeastern U.S.,Tree,taxon-10365.aspx?qr=0,10365
Fagaceae,Quercus velutina,Quercus,velutina,,,,,,Black Oak,Eastern North America,Tree,taxon-10370.aspx?qr=0,10370
Bromeliaceae,Quesnelia liboniana,Quesnelia,liboniana,,,,,,Quesnelia,SE Brazil,Herbaceous perennial,taxon-10371.aspx?qr=0,10371
Bromeliaceae,Quesnelia marmorata,Quesnelia,marmorata,,,,,,"Grecian Urn Plant, Quesnelia",S Brazil,Herbaceous perennial,taxon-10372.aspx?qr=0,10372
Aizoaceae,Rabiea comptonii,Rabiea,comptonii,,,,,,Rabiea,South Africa (Free State Prov.),Cactus/succulent,taxon-150209.aspx?qr=0,150214
Aizoaceae,Rabiea difformis,Rabiea,difformis,,,,,,Rabiea,SW South Africa,Cactus/succulent,taxon-150210.aspx?qr=0,150215
Bignoniaceae,Radermachera hainanensis,Radermachera,hainanensis,,,,,,"Dwarf Tree Jasmine, Radermachera, Radermachera, Peep Thong","S China, Indochina",Tree,taxon-150713.aspx?qr=0,150719
Gesneriaceae,Ramonda myconi,Ramonda,myconi,,,,,,Ramonda,Pyrenees Mountains,Herbaceous perennial,taxon-10379.aspx?qr=0,10379
Gesneriaceae,Raphiocarpus petelotii,Raphiocarpus,petelotii,,,,,,Raphiocarpus,Vietnam,Herbaceous perennial,taxon-150502.aspx?qr=0,150507
Apocynaceae,Raphionacme procumbens,Raphionacme,procumbens,,,,,,Raphionacme,SE Africa,Vine/liana,taxon-150354.aspx?qr=0,150359
Asteraceae,Ratibida pinnata,Ratibida,pinnata,,,,,,Grey-head Coneflower,Central North America,Herbaceous perennial,taxon-17537.aspx?qr=0,17537
Amaryllidaceae,Rauhia multiflora,Rauhia,multiflora,,,,,,"Rauhia, Rauhia",Peru (Cajamarca),"Geophyte (bulb, corm or tuber)",taxon-150546.aspx?qr=0,150552
Cactaceae,Rebutia mentosa,Rebutia,mentosa,,,,,,Rebutia Cactus,Bolivia,Cactus/succulent,taxon-3808.aspx?qr=0,3808
Cactaceae,Rebutia mentosa subsp. purpurea,Rebutia,mentosa,purpurea,,,,,Rebutia Cactus,Bolivia,Cactus/succulent,taxon-150151.aspx?qr=0,150156
Cactaceae,Rebutia minuscula,Rebutia,minuscula,,,,,,"Rebutia Cactus, Fire-crown Cactus",N Argentina,Cactus/succulent,taxon-14273.aspx?qr=0,14273
Cactaceae,Rebutia pygmaea,Rebutia,pygmaea,,,,,,"Cob Cactus, Rebutia","Bolivia, Argentina",Cactus/succulent,taxon-8589.aspx?qr=0,8589
Orchidaceae,Restrepia muscifera,Restrepia,muscifera,,,,,,Restrepia Orchid,Mexico to Ecuador,Epiphyte,taxon-150188.aspx?qr=0,150193
Orchidaceae,Restrepiella ophiocephala,Restrepiella,ophiocephala,,,,,,Restrepiella Orchid,"Mexico, Cent. America, S Florida",Epiphyte,taxon-14751.aspx?qr=0,14751
Podocarpaceae,Retrophyllum minus,Retrophyllum,minus,,,,,,Retrophyllum,New Caledonia,Tree,taxon-16795.aspx?qr=0,16795
Araceae,Rhaphidophora cryptantha,Rhaphidophora,cryptantha,,,,,,"Shingle Plant, Rhaphidophora",New Guinea,Herbaceous perennial,taxon-16836.aspx?qr=0,16836
Araceae,Rhaphidophora korthalsii,Rhaphidophora,korthalsii,,,,,,Rhaphidophora,"E Himalaya, Thailand to Pacific Islands","Geophyte (bulb, corm or tuber)",taxon-17063.aspx?qr=0,17063
Rosaceae,Rhaphiolepis indica 'Rosea',Rhaphiolepis,indica,,,,'Rosea',,Indian Hawthorn,Southern China,Shrub/sub-shrub,taxon-10398.aspx?qr=0,10398
Arecaceae,Rhapis excelsa,Rhapis,excelsa,,,,,,"Bamboo Palm, Rhapis","SE China, Vietnam",Palm,taxon-10423.aspx?qr=0,10423
Polygonaceae,Rheum rhabarbarum,Rheum,rhabarbarum,,,,,,Garden Rhubarb,Eurasia,Herbaceous perennial,taxon-16674.aspx?qr=0,16674
Cactaceae,Rhipsalis baccifera subsp. mauritiana,Rhipsalis,baccifera,mauritiana,,,,,"Rhipsalis Cactus, Mistletoe Cactus",Tropical Africa to Sri Lanka,Cactus/succulent,taxon-10430.aspx?qr=0,10430
Cactaceae,Rhipsalis baccifera,Rhipsalis,baccifera,,,,,,"Mistletoe Cactus, Rhipsalis Cactus","Tropical America, tropical Africa and Sri Lanka",Cactus/succulent,taxon-13729.aspx?qr=0,13729
Cactaceae,Rhipsalis baccifera subsp. baccifera,Rhipsalis,baccifera,baccifera,,,,,Rhipsalis,Tropical Africa to Sri Lanka,Cactus/succulent,taxon-150165.aspx?qr=0,150170
Cactaceae,Rhipsalis baccifera subsp. horrida,Rhipsalis,baccifera,horrida,,,,,Mouse Tail Cactus,Tropical Africa to Sri Lanka,Cactus/succulent,taxon-150167.aspx?qr=0,150172
Cactaceae,Rhipsalis campos-portoana,Rhipsalis,campos-portoana,,,,,,Rhipsalis Cactus,S and SE Brazil (Atlantic and cloud forests),Cactus/succulent,taxon-150083.aspx?qr=0,150087
Cactaceae,Rhipsalis cereuscula,Rhipsalis,cereuscula,,,,,,Rhipsalis Cactus,"Bolivia, Paraguay, Uruguay, S Brazil, Argentina",Cactus/succulent,taxon-150072.aspx?qr=0,150076
Cactaceae,Rhipsalis elliptica,Rhipsalis,elliptica,,,,,,Rhipsalis Cactus,"Brazil (Minas Gerais, RJ, Paraná, Santa Catarina and SP)",Cactus/succulent,taxon-17246.aspx?qr=0,17246
